,0,1,paper_type
157,-0.36090559156737995,-0.06721573659812592,J
158,0.10814258810800256,-0.11012101671202183,C
159,0.5001148115811291,-0.04542454281515007,C
160,0.40878843172211454,0.16329050727802216,C
161,-0.3174588740346803,-0.21828293169732116,J
162,0.18903298591865514,0.30510579917306624,C
163,-0.08043406203767392,0.04665430410182783,J
164,-0.07066835629821558,0.4339603556703261,J
165,-0.274617049613288,0.11940206460551357,J
166,0.36098230906310663,0.2620553637394852,C
167,-0.0841300276868715,-0.04179956349340337,J
168,-0.2103790879061653,-0.3266757383664398,C
169,-0.09652004383353054,0.05418000654371218,C
170,-0.23333215827570594,0.532330865069044,C
171,0.043168701097029014,0.28534224733919017,C
172,-0.06257258266172472,-0.2322960570800868,C
173,-0.12500910915559793,-0.24934780095368078,C
174,-0.20252624024319743,0.11659021598124088,C
175,0.03779418717282991,-0.21251241509641955,C
176,0.07939388038484657,-0.008002193788324905,J
177,0.2522925911194484,0.2666433748901913,J
178,-0.3841624559202675,-0.004736849217366238,J
179,-0.22799948976141646,0.2885915891757762,C
180,-0.3000597346817419,-0.03334712895650512,C
181,-0.13927982324594826,-0.008603439657587827,J
182,-0.18994745796405763,-0.20459979381100754,J
183,0.3041669497737983,-0.030917044598557056,C
184,-0.1629082526016849,-0.1323782576699117,J
185,-0.04476500654591817,0.00037716367739152527,J
186,0.1563502240804012,0.26018665229828475,C
187,-0.19481134428574381,0.12683864500835523,C
188,0.36888546993500204,-0.036685799322005386,C
189,0.5104240691719188,0.15389597236974295,C
190,0.2408247894440123,0.02898303614166054,C
191,0.557757256394534,0.00032057869328408223,C
192,-0.1801473175307729,-0.33698190320045923,C
193,0.4695709568169262,-0.05238787877565862,J
194,-0.10931648812958027,0.519231298523141,J
195,0.24283028973442838,0.25476294268992244,C
196,-0.4109240844106302,-0.018742795079877365,J
197,0.2610535326400826,-0.16183825376283834,J
198,-0.20038923579241347,0.10148890646098233,C
199,0.10112791918396517,-0.35754403838821935,C
200,-0.1110086831681945,0.13380957293862908,J
201,-0.15078715945182142,-0.2081100274528225,J
202,-0.09962936105419869,0.10104873880331766,C
203,0.055103061278140734,-0.13433066164713542,C
204,0.056713237104163185,-0.30729414617014317,C
205,0.36703186339148175,0.028199225910913207,C
206,0.16681336041694694,0.1316498558322807,C
207,-0.16653438627117104,0.2993105171926767,C
208,-0.00762697730468951,-0.4045427278016209,J
209,0.030013428625512973,-0.3323413973475014,C
210,0.44951567291351774,0.0958778747937905,C
211,0.44524888637649235,-0.03467998521396416,C
212,-0.36500919480946237,0.16309748942548982,C
213,-0.3191918209448224,-0.06421747779710116,J
214,-0.363084021814538,0.00043300998842466204,C
215,0.16471983892871878,0.01813679427768472,C
216,0.48344298154020326,0.0512196580030597,C
217,-0.06235117274759501,-0.2982379383003186,J
218,-0.2803182485215703,0.11849828469234146,J
219,0.48459997592070186,0.17039301766488338,C
220,0.49651552606440186,0.020628832395823464,C
221,0.3672138801969393,-0.11029572692141972,C
222,-0.03960910394098739,0.23880990544024544,J
223,0.13572822291277342,-0.1101646016148953,C
224,0.5439522894770981,-0.16331009017235823,C
225,-0.10028563054131964,-0.13480510262018583,C
226,0.28072051280615656,0.08407189159847746,J
227,-0.14865855588369092,-0.2612515380978548,J
228,0.11911699734296777,0.05453541134209406,C
229,-0.09644680713468358,-0.13158286104319367,J
230,0.05903070888944267,0.13267706130607906,J
231,0.16323376409495405,0.15123232690781244,J
232,-0.1807557174409806,-0.07797978874462504,J
233,-0.01859401479467252,0.1340599231412937,C
234,0.4701928286713518,0.15504854095464954,C
235,-0.035595644294499504,0.21250445995684528,C
236,0.06448825692036536,0.13275540229875477,C
237,0.4276591423948353,-0.11350213226435657,C
238,0.45004321204503817,-0.012319834593014306,C
239,0.3230420929668357,-0.24862908262985411,C
240,-0.18550079011490866,0.47122157332943737,J
241,0.3475851235307496,0.06285745830312688,C
242,-0.3865445030814754,0.04733834565132867,C
243,-0.19580422868665345,0.1343396933845878,C
244,-0.2746549549795265,0.3000026536334123,C
245,0.38048013190648877,-0.05411496466638163,C
246,0.36516492751939356,0.0192004185823845,C
247,0.3844440437469915,0.09616930798896745,C
248,0.046479568294572525,-0.05135925103268337,C
249,0.5143711819490007,-0.1571370824231069,C
250,-0.4620302352174793,0.14175838001738314,J
251,-0.38939806828397533,-0.20547522601674756,J
252,0.05631000195521255,0.2216704967042121,J
253,0.39680224135174436,-0.020329668251104556,J
254,-0.12974590810104894,-0.2788909058964049,C
255,0.4408286603160431,-0.0705678410437156,C
256,0.1558236299721102,0.35098544913014396,C
257,0.38950820872429925,0.0934094100014338,C
258,-0.09514657307785548,-0.18501279084905667,C
259,-0.33094051042494915,-0.11461105018734248,C
260,-0.09079046482396937,0.016996899120970327,J
261,0.18634315775553809,-0.10440357670475243,C
262,0.5475254976140217,-0.10011295694960448,C
263,0.39723304392072367,-0.07566366910112544,C
264,0.035516337539402254,0.14838852274102518,C
265,0.29855803182696206,0.06806901799089071,J
266,-0.2649189302603582,0.23586457918349732,J
267,0.5548081628343773,0.031005810887454032,C
268,0.027446639573921534,0.1651876608427126,C
269,0.34597223343591404,-0.1005774795283737,J
270,-0.32631792649841546,-0.17587383191981892,J
271,0.08689330733630095,0.48886543305189084,C
272,-0.0647145001269273,0.2212500576543315,J
273,-0.056813209064162165,0.4841187412609639,J
274,-0.2626354367968337,0.104456074729101,C
275,0.35568711889270116,0.17688794912435557,C
276,0.2863172356049545,-0.08375937627638246,C
277,-0.37141624521767846,-0.20652414275456177,J
278,-0.1640689159711617,-0.0899771817640312,J
279,0.5900177775473122,-0.11102606165130031,C
280,0.22301243474562996,0.025869429719936506,C
281,-0.012666116056911883,-0.21923227004498763,C
282,0.5372258491913119,-0.1460821289388605,C
283,-0.117749119949828,0.09110497863775766,C
284,-0.07704523750736754,0.16977001023209826,J
285,0.01939690094451992,-0.2179345348379699,J
286,0.19819742348230804,-0.10388571258468733,C
287,0.134722121118993,-0.11376615053151289,C
288,-0.3163685690266421,-0.30780292643520196,J
289,-0.23417880178542833,0.08300626876155097,C
290,-0.18139117809727337,0.4599441617996486,J
291,0.010240996046091636,0.35339696681494365,C
292,0.5482504126060852,-0.12276058313537497,C
293,-0.17339552739322994,-0.12412356454729069,J
294,0.14324781565448885,0.17618854330474146,J
295,-0.1303583202666964,-0.027408268240726414,C
296,0.1050622383443873,0.10380408433157469,C
297,-0.24265901431657644,-0.34959487646260157,C
298,0.23419565625870895,-0.04579175294722368,C
299,0.11794655315890666,0.4033384724776974,C
300,-0.2932489079024052,-0.04849298750601513,C
301,-0.11640748304908392,0.4770631836786205,J
302,-0.18980102611379507,-0.3239112133262385,C
303,0.36619260282345467,0.03827496298931347,C
304,0.47168377386803884,-0.0719134770373894,C
305,-0.24487720448791633,0.14492682464402898,J
306,0.23843476853159273,0.02004217301096681,J
307,-0.14307519829560764,-0.256372767240067,J
308,-0.23809770886340503,0.018089677554233928,J
309,-0.19184307025952005,-0.2397718296098152,C
310,0.518857108043761,-0.2868515276480763,C
311,0.07937519244624393,0.03595879485431288,C
312,-0.27769998875137153,-0.11865410192930753,J
313,-0.024431843658718484,0.4226090670860205,C
314,0.6095998014319298,-0.10703980209763575,C
315,0.2843626466363953,0.22690692623090133,C
316,0.008128335850489136,0.03836084380225877,C
317,0.0042250296542619605,-0.07514612750549772,J
318,-0.09364056582600448,0.4087042327260304,J
319,-0.22467928061311274,-0.21749181475746404,C
320,0.14346266831005003,0.2702620411614932,C
321,-0.04450137730744512,-0.1796009672103449,C
322,0.3267468283668469,-0.04608578572891151,C
323,-0.12952908403678332,0.24134521487255445,C
324,0.2743345211266027,-0.1420254158983505,C
325,-0.2685813678037794,0.08393483223970773,C
326,0.6562604218452333,-0.09148339907934776,C
327,0.2139323490909257,0.033668335423271474,J
328,0.3511106152656456,-0.00039570303144383025,J
329,-0.15189158992987264,-0.23568333064618108,J
330,0.21593132903127446,-0.006136772399557876,C
331,-0.07130248454384117,0.29919099745846517,J
332,-0.05621090748873435,-0.2679079339966832,J
333,0.13348839472149418,-0.08986311752952304,J
334,0.23113874683490773,-0.3069365680707026,C
335,0.13572822291277342,-0.1101646016148953,C
336,0.13572822291277342,-0.1101646016148953,C
337,-0.23647667092398825,0.412902266086971,C
338,-0.1230598222739248,-0.22514626607275834,C
339,-0.103706345674805,0.05979039190846639,J
340,-0.018045441500850957,0.020644863664514235,J
341,-0.10049279775036556,-0.20014932568088617,C
342,0.17460407067004155,-0.04750166036415551,C
343,0.32422256209695105,0.21732648353285314,C
344,0.5193892389709968,0.00023740716896539812,C
345,0.22776249863309742,0.03852897542637173,C
346,0.05877201681291245,-0.22779539168479843,J
347,0.2989629507563383,-0.1398091560267912,J
348,-0.276150585166844,-0.09142534800861268,C
349,-0.13087714220032898,-0.15485247951885214,J
350,0.12080696145364458,-0.044825139751206125,C
351,-0.35991528926958366,0.47635279193362184,C
352,-0.3175041984519363,0.012812164386997206,C
353,0.5197602403801797,0.08918386538002727,C
354,0.09406780550635034,0.17794671150457184,C
355,0.5993971235141524,-0.13690642975256193,C
356,-0.1037299184052277,-0.23115389753280385,J
357,-0.20414868913600454,-0.0661633313216493,J
358,0.32640340410636465,-0.07125565895096728,J
359,-0.2061867068674901,0.025776893040572436,C
360,0.05761985506157549,0.057863913817822486,C
361,-0.16904100789766738,0.5828822889247837,C
362,-0.13725340907966896,-0.17836014841550296,C
363,0.21552630038074339,0.11094697642679459,J
364,0.14944087903629227,-0.20107096216891276,J
365,-0.2866188133315883,-0.30164406820681405,J
366,-0.20779304175649826,0.06031678818943597,C
367,0.5991649633929671,0.028645479626247063,C
368,-0.2565189551115732,-0.24346112872588718,C
369,0.11970918670894656,-0.03414731492205801,C
370,-0.18718326488521206,0.1632142511076277,J
371,0.21863048186579048,-0.31170436766528,J
372,-0.3424361038883184,0.21465395019329678,C
373,0.3078898239781872,-0.09804241504460615,C
374,-0.35410710955702795,0.2378769714388187,C
375,-0.2681510477765711,-0.135789753726424,J
376,0.43085014592678506,-0.11939633511893244,C
377,0.20100124084196883,0.2962218020550715,C
378,0.16878294142926883,0.3663994218831765,C
379,0.16882051093243328,-0.13385428103525404,C
380,0.3512934061432414,0.019565168783694433,C
381,0.13224113441416538,-0.24786004012086493,C
382,0.3883105157809121,0.003823202923717334,C
383,-0.03352892922579074,-0.14226985680932422,C
384,0.016483306422545193,-0.3472157262320032,C
385,0.47123879240218053,-0.06388191805019171,C
386,-0.28584314020598395,0.10172041662890587,J
387,-0.33708903307406207,-0.16814524860383068,J
388,0.11505167533718931,0.035661993421225904,J
389,0.4350866385972168,-0.14262467575715534,C
390,0.13572822291277342,-0.1101646016148953,C
391,0.3076607938042495,0.09686554316306063,C
392,0.3349302806813922,-0.11197360440325724,C
393,0.13101671533685194,0.1263850700907447,J
394,0.3712172176581706,0.18619806482924028,J
395,-0.1578243489454384,-0.09428198761935304,J
396,-0.1946942918708674,-0.08808404527788159,C
397,-0.36283133042566823,-0.35519979034765936,J
398,-0.21488735063498357,0.5896080137748321,C
399,0.13932548117841728,-0.23059581762143913,C
400,0.12468362504329472,-0.27378228387615133,C
401,-0.22262590301966567,0.19896865042846032,J
402,-0.17958905102313247,-0.34753322871206893,J
403,0.5552807582691436,0.01972835335481629,C
404,0.5672272905946127,-0.14039669937017377,C
405,0.42900417738046737,0.05084300036089182,C
406,0.22215308977514056,0.4948507465285915,C
407,0.049852116965252734,0.06516308625453406,C
408,0.18156642582429977,-0.171788393096659,C
409,-0.14557139638604694,-0.2503873016318767,J
410,-0.2994584890170679,0.41982965214774237,C
411,0.06504366449571841,-0.14581526944230255,J
412,0.2634151025868509,-0.11534293166683175,C
413,-0.09162348916766523,-0.21982077460839794,C
414,-0.3540088558746155,0.13429411728969334,C
415,-0.3109072728043337,-0.05229470844718338,C
416,0.14733493500275954,-0.1692079631444919,J
417,0.2971524297732707,-0.024468221837125097,J
418,-0.030088046916289253,0.19218618407017934,J
419,-0.32133210302921866,-0.4375154824296366,J
420,-0.045926349726365404,0.24918403032144792,J
421,-0.07030136383026135,0.16054966898699718,J
422,0.0012973656625337884,-0.14646443069212914,J
423,-0.2932881096059446,-0.31539787539995545,C
424,0.42429137260041355,-0.10315859263246446,C
425,0.06862564942915415,0.3345823101236054,C
426,-0.01855037320591883,-0.11243559182631331,C
427,-0.02395378308274384,-0.12416136182476527,J
428,-0.3048673139664406,0.5708415587552913,J
429,-0.2588886330168937,-0.304976185733604,J
430,-0.008500231883046022,-0.28868780825619433,J
431,0.5894605662485549,-0.24457602385623722,C
432,0.4317610894851266,0.034927125823253545,C
433,-0.3324991892315555,0.08964675302998554,C
434,-0.051720856456599094,-0.40325844476820694,C
435,0.02800806163345768,0.23445977638665141,C
436,0.3590114736689117,-0.02424496312487537,C
437,0.5350773362992226,-0.11935608766702577,C
438,0.3097985289095527,0.02666205393868645,J
439,-0.3484775512146871,-0.27410718434388476,J
440,0.4528564189822861,-0.07049438773508733,C
441,0.05953478854266225,-0.19279545792484132,C
442,0.3930547887353426,0.14895721678687118,C
443,0.19611352859441494,-0.029059616725850786,J
444,0.1916069346504971,0.2831663725132824,J
445,-0.2934033602339438,0.4054204689431166,C
446,0.06370658762862282,-0.2940390563887443,J
447,-0.0485762560501352,0.10691729197223492,J
448,-0.18618227518521885,-0.16579101105936433,J
449,-0.14977615066609076,-0.01634816204332644,C
450,-0.07150061252332264,0.20189951463448605,J
451,0.4907334580870442,0.18399821247720805,C
452,0.043459686936897945,-0.18457050064204045,C
453,0.05559110904378077,0.46986086472635785,C
454,-0.10455663473945137,-0.12706406950469387,C
455,-0.047847391738048584,-0.2159909063890902,J
456,-0.2447463636190995,0.23889398876976742,C
457,-0.37373295856971284,-0.2854754176011857,C
458,0.32744603717713444,-0.06851282468250103,C
459,0.17693008770102003,0.29328829361250575,C
460,0.31654454778246705,-0.11989854696222983,C
461,-0.2901841264641439,-0.09575720897948042,J
462,-0.16344822127980327,-0.18954183483515472,C
463,-0.09815818944225117,-0.2637305441395841,C
464,0.5007499307689687,-0.05964266947297642,C
465,-0.2930520415454075,-0.4174602388616194,C
466,-0.09227689902612089,0.511550605979679,C
467,-0.25462959474921365,-0.2663618099657885,C
468,-0.1587888471387281,-0.22810477500823936,C
469,0.13037353452608968,0.08919735399985435,C
470,0.08424641234167919,0.09823459263110793,J
471,0.4869090972521517,-0.20387040025438616,J
472,0.3088553647478871,-0.003668693563421122,C
473,-0.3405681973194232,0.2790715279516268,C
474,0.16456107946895604,0.21853358392011127,C
475,0.2544575219107461,-0.14443902138020287,C
476,0.45214619735043743,0.20895108311884864,C
477,-0.115130140904744,0.1692029552871274,C
478,-0.2282477167085218,-0.0024420275154345998,C
479,0.2154159831027756,0.22157155826455122,J
480,-0.3722097473502563,0.1201312741685212,J
481,0.14319164298406917,0.34668791023176965,J
482,-0.06662920481373613,-0.10632305984687981,J
483,0.3129896620104307,0.016153371185020117,C
484,0.15316955381302608,-0.3807828536251375,C
485,0.3171649170009484,-0.08619497885841076,C
486,-0.03993518398650151,0.004756840611185245,C
487,-0.09021149271538667,-0.015397195384493606,C
488,0.5915687934268651,-0.0077796260615352305,C
489,-0.13905239659150317,0.09301550453600954,J
490,-0.03903686426660905,-0.11931540613896877,C
491,-0.2505607406803855,-0.4580597277732952,C
492,-0.08498296327743242,-0.1692788386395848,C
493,-0.2974054748156492,-0.08711572550794824,J
494,-0.07525839452944122,-0.2703656122000748,J
495,-0.3395616931787907,0.3135695263026208,J
496,0.4215067996715576,0.06788591898115622,C
497,0.05240791601096157,0.3011086436077048,C
498,0.5327243590250406,-0.05709660633052546,C
499,0.27043022813651896,-0.18636365295146026,C
500,-0.22804364259530055,0.3704666054105653,C
501,0.40695970734936493,-0.13250334555671198,C
502,0.33098892411499464,-0.0637925193984515,J
503,0.4329763880120563,-0.03135682055748158,J
504,0.28839049633515895,0.2822803255312521,C
505,-0.28964608184044316,-0.0006460157947431801,C
506,0.26108640047949455,-0.14254957920021982,C
507,-0.11761391823912422,0.1658355907243786,C
508,-0.10159353662804507,-0.2684850262341862,C
509,-0.26213500403822626,-0.3463805827705274,C
510,0.014295340840865445,-0.2073316765013739,C
511,-0.0887406153911849,-0.2194632878629257,C
512,0.534089014241548,-0.10868018303827698,C
513,0.2945542489037427,-0.008148972742988493,C
514,-0.18638128649424585,0.21763919367145887,J
515,-0.007274679859383451,0.23892411431292593,J
516,0.0831264229548474,0.247363710332498,J
517,-0.267786572158375,-0.28558264689041024,J
518,-0.25903789987105635,-7.444562050472445e-05,J
519,-0.08413204918303721,-0.2617161267944071,J
520,-0.27871444744711676,-0.15849340921288552,C
521,-0.3101597239937718,0.3542482582128857,C
522,0.20895311544057396,0.33028273560528487,C
523,-0.3055866832368145,-0.1087755623608791,C
524,0.17878442291254562,-0.03803591999474746,C
525,0.34459630825202836,0.19761898241246842,C
526,0.15702267826283664,0.04095221868352646,J
527,-0.11785136806243969,-0.09418239669103316,J
528,0.1968270775788515,0.3281248228377324,J
529,-0.05839794812023272,0.33707308029162625,J
530,0.07384683379645147,-0.04716836409881971,J
531,0.22409652324908372,-0.12197331216535069,J
532,-0.43769394217909946,0.09473316739024663,J
533,-0.3433395530451184,-0.28291329500868995,J
534,-0.07842168964709954,0.3319043291806657,J
535,-0.03474192462927195,-0.4552663636646397,J
536,0.28570161695675556,0.22773233209003507,C
537,0.19635001622997655,0.1625798068694483,C
538,-0.06307901007871175,-0.06645366410642949,C
539,0.048239343125611255,0.5666976984821794,C
540,0.12710496227035373,0.020192536515118698,C
541,-0.14351594161150147,-0.18214139070052254,C
542,-0.04699187635993591,-0.129176489480177,J
543,-0.043435283600459076,0.16916285531216083,J
544,0.061295072095709245,-0.24997242584927287,J
545,0.08428919242859914,-0.3491320507227343,J
546,-0.2589593352627887,-0.22124316524907203,J
547,-0.22334920351716087,0.15706546127590454,J
548,-0.06124743499021054,0.06573445698857262,C
549,0.20385409314866845,0.18955538112187062,C
550,-0.1481644777522892,0.07951400305528562,C
551,-0.11773873097477165,0.3792982673308171,C
552,0.3531240677084029,-0.2284001883834284,C
553,-0.11363727112773353,0.14527492750233742,C
554,0.27873293335507626,-0.02483110803785392,C
555,0.19499723423020443,0.0008547200738955602,J
556,-0.15891833361177637,-0.2344107243039953,C
557,-0.26697429475686885,-0.21479845667091013,J
558,0.08448697445969444,-0.12167777859933883,J
559,-0.3335272082122891,-0.07190248995592824,J
560,-0.21448033065766553,-0.2947799805824624,J
561,-0.06207028784689668,-0.08095629385687092,J
562,-0.21891030225431282,-0.24176630820824763,J
563,0.28651383742055553,-0.027904160394900533,C
564,0.27828000775759526,0.18721134431154957,C
565,-0.12800561137227398,-0.27499008493259836,C
566,0.13572822291277342,-0.1101646016148953,C
567,0.007293945928717954,0.4512690191218965,J
568,-0.06618930534137293,0.32445830692786454,J
569,0.2772923861936096,-0.007529854686918833,J
570,-0.13366793278220052,0.23580823995804123,J
571,0.15425462472210297,-0.06692730215634785,J
572,-0.06833711206059077,-0.14680451567023245,J
573,0.335978638193452,0.3157377039794275,C
574,-0.05143815253152029,0.2519625568962381,C
575,0.46269638860595286,0.1814960052616069,C
576,0.22416496977209244,0.1837787547556367,C
577,0.30299347244448754,0.3668459062950055,C
578,-0.1860429366145231,-0.16803693264581843,C
579,0.36781470776868624,-0.3207877797254174,C
580,0.42055143945214124,-0.03784926184248333,C
581,-0.27841120300192906,0.494592962707876,J
582,-0.043879828041767655,-0.07394991035614504,J
583,-0.24291164820742067,0.25893091713469335,J
584,-0.11222757513099905,0.5850213661450392,J
585,-0.12625737028515419,0.2174541285284589,J
586,-0.22763786018907695,-0.17718013334064883,J
587,0.10426647732984717,0.20537052060313843,C
588,0.001024521951012764,0.13567051164712035,C
589,-0.0038116261563886167,0.5220067608267505,C
590,0.13572822291277342,-0.1101646016148953,C
591,0.20576483274561508,0.21807842101391112,C
592,0.48719749431330195,0.009186667028364414,C
593,-0.21752738889383283,0.20490342794688798,C
594,-0.17282257910914461,-0.024186510868758608,C
595,0.3833028020925259,0.030851781488110176,J
596,0.19147841051377343,0.19677681303168287,J
597,-0.22635267950926696,-0.30059080661365656,J
598,-0.1474421489496437,-0.1266694378514967,J
599,-0.15819886605970115,-0.015766045805216428,J
600,0.21129795712865415,0.08896043616914018,C
601,0.3033599805919537,0.26788589042033745,C
602,0.08472791785277421,-0.2554533484765231,C
603,0.46286653231605235,-0.059914609873973894,C
604,0.4006501281933042,-0.19945672289483884,C
605,0.4051590566139434,0.043900751808295974,C
606,0.29827512747976287,0.021842588115355208,C
