,0,1,title,paper_type,cite_number,award,names
24,-0.05193502534422697,0.16219333498370156,UpSet: Visualization of Intersecting Sets,0,0.0,0,Alexander Lex;Nils Gehlenborg;Hendrik Strobelt;Romain Vuillemot;Hanspeter Pfister
25,-0.020450044729680823,-0.01973744501758108,Low-level components of analytic activity in information visualization,1,0.0,0,R. Amar;J. Eagan;J. Stasko
26,-0.013242486955663218,-0.010159384909153033,ThemeRiver: visualizing theme changes over time,1,0.0,0,S. Havre;B. Hetzler;L. Nowell
27,0.0027112577404985456,-0.015406310540625178,Curvature-based transfer functions for direct volume rendering: methods and applications,1,1.0,0,G. Kindlmann;R. Whitaker;T. Tasdizen;T. Moller
28,-0.020390811699450225,-0.02039144245385055,"Focus+context display and navigation techniques for enhancing radial, space-filling hierarchy visualizations",1,0.0,0,J. Stasko;E. Zhang
29,-0.014860732609348904,-0.022160570616134724,Cluster and calendar based visualization of time series data,1,0.0,1,J.J. Van Wijk;E.R. Van Selow
30,-0.010730206210611831,-0.009060415536367165,New quadric metric for simplifying meshes with appearance attributes,1,0.0,0,H. Hoppe
31,-0.013978942936840317,-0.012035904038183672,Multi-projector displays using camera-based registration,1,0.0,0,R. Raskar;M.S. Brown;Ruigang Yang;Wei-Chao Chen;G. Welch;H. Towles;B. Scales;H. Fuchs
32,-0.016351507364373376,-0.010205036606290938,A haptic interaction method for volume visualization,1,0.0,0,R.S. Avila;L.M. Sobierajski
33,-0.01612070278473887,-0.01278755070608308,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",1,0.0,0,C. Plaisant;J. Grosjean;B.B. Bederson
34,-0.019973678156538794,-0.01773436540570705,Animated Transitions in Statistical Data Graphics,0,0.0,0,Jeffrey Heer;George Robertson
35,-0.030294424974050993,-0.01706816894492012,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,0,1.0,1,Niklas Elmqvist;Pierre Dragicevic;Jean-Daniel Fekete
36,-0.012101190759112566,-0.010179833098132411,Large scale terrain visualization using the restricted quadtree triangulation,1,0.0,0,R. Pajarola
37,-0.01460101252691282,-0.012319889464551887,Dynamic view-dependent simplification for polygonal models,1,0.0,0,J.C. Xia;A. Varshney
38,-0.013276214819253682,-0.011206370901234157,Ambient Occlusion and Edge Cueing for Enhancing Real Time Molecular Visualization,0,1.0,0,Marco Tarini;Paolo Cignoni;Claudio Montani
39,-0.030423746073363976,0.011812098429838297,Design Study Methodology: Reflections from the Trenches and the Stacks,0,2.0,1,Michael Sedlmair;Miriah Meyer;Tamara Munzner
40,-0.049379716139005374,-0.03501894184326356,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,0,1.0,0,Nivan Ferreira;Jorge Poco;Huy T. Vo;Juliana Freire;Cláudio T. Silva
41,-0.02557306064998977,-0.030592056165798406,Interactive ray tracing for isosurface rendering,1,0.0,1,S. Parker;P. Shirley;Y. Livnat;C. Hansen;P.-P. Sloan
42,-0.0168474424304379,-0.01457726180935428,Show Me: Automatic Presentation for Visual Analysis,0,0.0,0,Jock Mackinlay;Pat Hanrahan;Chris Stolte
43,-0.019907136113323884,-0.013800929116909466,H3: laying out large directed graphs in 3D hyperbolic space,1,0.0,0,T. Munzner
44,-0.011582593319434347,-0.010295759606470152,Anisotropic geometric diffusion in surface processing,1,0.0,0,U. Clarenz;U. Diewald;M. Rumpf
45,-0.013058223131292616,-0.011036033440751554,The structure of the information visualization design space,1,0.0,1,S.K. Card;J. Mackinlay
46,-0.018210202303350808,-0.018792569936595945,Fast and memory efficient polygonal simplification,1,0.0,0,P. Lindstrom;G. Turk
47,-0.015683887385016092,-0.011938544656177228,Participatory Visualization with Wordle,0,0.0,0,Fernanda B. Viegas;Martin Wattenberg;Jonathan Feinberg
48,-0.010730206210611831,-0.009060415536367165,Visualizing time-series on spirals,1,0.0,0,M. Weber;M. Alexa;W. Muller
49,-0.015409384457548464,0.01521729263379058,A Taxonomy of Clutter Reduction for Information Visualisation,0,2.0,0,Geoffrey Ellis;Alan Dix
50,-0.019193793624424655,-0.006240503326135609,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,1,0.0,0,M. Ghoniem;J.-D. Fekete;P. Castagliola
51,-0.0446525699107614,-0.05558300376700671,The contour spectrum,1,0.0,0,C.L. Bajaj;V. Pascucci;D.R. Schikore
52,-0.05722987925937293,-0.04119448723449652,VisTrails: enabling interactive multiple-view visualizations,1,1.0,0,L. Bavoil;S.P. Callahan;P.J. Crossno;J. Freire;C.E. Scheidegger;C.T. Silva;H.T. Vo
53,-0.014191622681899599,-0.011631637078933643,Network Visualization by Semantic Substrates,0,1.0,0,Ben Shneiderman;Aleks Aris
54,-0.01376576406277926,-0.010955150087722505,Stacked Graphs - Geometry & Aesthetics,0,0.0,1,Lee Byron;Martin Wattenberg
55,-0.011494876924017731,-0.00971995901736629,Application-controlled demand paging for out-of-core visualization,1,0.0,0,M. Cox;D. Ellsworth
56,-0.010730206210611831,-0.009060415536367165,A problem-oriented classification of visualization techniques,1,0.0,0,S. Wehrend;C. Lewis
57,-0.017936947408304083,-0.00505196279751165,The InfoVis Toolkit,1,0.0,0,J.-D. Fekete
58,-0.019405446393150394,-0.01903713844768328,Casual Information Visualization: Depictions of Data in Everyday Life,0,1.0,0,Zachary Pousman;John Stasko;Michael Mateas
59,-0.010730206210611831,-0.009060415536367165,An evaluation of reconstruction filters for volume rendering,1,0.0,1,S.R. Marschner;R.J. Lobb
60,-0.01528013854208375,-0.01286124247524758,SensePlace2: GeoTwitter analytics support for situational awareness,1,1.0,0,Alan M. MacEachren;Anuj Jaiswal;Anthony C. Robinson;Scott Pezanowski;Alexander Savelyev;Prasenjit Mitra;Xiao Zhang;Justine Blanford
61,-0.014860732609348904,-0.022160570616134724,The value of visualization,1,1.0,1,J.J. van Wijk
62,-0.04823409487672155,-0.2589592648482257,TextFlow: Towards Better Understanding of Evolving Topics in Text,0,1.0,0,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong
63,-0.03427921266560323,-0.054110024655625956,Volume illustration: non-photorealistic rendering of volume models,1,1.0,1,D. Ebert;P. Rheingans
64,-0.010730206210611831,-0.009060415536367165,Interactive data visualization using focusing and linking,1,1.0,0,A. Buja;J.A. McDonald;J. Michalak;W. Stuetzle
65,-0.019550715507510384,-0.018918038293043792,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,1,0.0,0,Wei Peng;M.O. Ward;E.A. Rundensteiner
66,-0.0336793694637545,-0.034859473169223006,Effectiveness of Animation in Trend Visualization,0,0.0,1,George Robertson;Roland Fernandez;Danyel Fisher;Bongshin Lee;John Stasko
67,-0.018378854129186606,-0.01592111483304143,Protovis: A Graphical Toolkit for Visualization,0,1.0,0,Michael Bostock;Jeffrey Heer
68,-0.02245115469786165,-0.01671836897957354,A Multi-Level Typology of Abstract Visualization Tasks,0,2.0,0,Matthew Brehmer;Tamara Munzner
69,-0.01630727115547212,-0.015309211842724353,Exploring N-dimensional databases,1,0.0,0,J. LeBlanc;M.O. Ward;N. Wittels
70,-0.04721121376176299,-0.05889882929651107,Visualization of large terrains made easy,1,0.0,0,P. Lindstrom;V. Pascucci
71,-0.04137098277873865,-0.2173763016341587,Geometry-Based Edge Clustering for Graph Visualization,0,0.0,0,Weiwei Cui;Hong Zhou;Huamin Qu;Pak Chung Wong;Xiaoming Li
72,-0.01628725900416306,-0.02292367785513018,Cushion treemaps: visualization of hierarchical information,1,0.0,0,J.J. Van Wijk;H. Van de Wetering
73,-0.015683887385016092,-0.011938544656177228,"The Word Tree, an Interactive Visual Concordance",0,0.0,0,Martin Wattenberg;Fernanda B. Viégas
74,-0.01460101252691282,-0.012319889464551887,Optimizing triangle strips for fast rendering,1,0.0,0,F. Evans;S. Skiena;A. Varshney
75,-0.02058562606570272,-0.017864032553946283,Design Considerations for Collaborative Visual Analytics,1,2.0,0,Jeffrey Heer;Maneesh Agrawala
76,-0.01630727115547212,-0.015309211842724353,High Dimensional Brushing for Interactive Exploration of Multivariate Data,1,0.0,1,A.R. Martin;M.O. Ward
77,-0.14577100326081524,0.7513878100113041,Similarity clustering of dimensions for an enhanced visualization of multidimensional data,1,1.0,0,M. Ankerst;S. Berchtold;D.A. Keim
78,-0.01362829792545626,-0.011946388529896608,Animated exploration of dynamic graphs with radial layout,1,0.0,0,Ka-Ping Yee;D. Fisher;R. Dhamija;M. Hearst
79,-0.014856033840387617,-0.012827515244982607,Flow map layout,1,0.0,0,Doantam Phan;Ling Xiao;R. Yeh;P. Hanrahan
80,-0.014124484663804822,-0.009144465699538133,Geometric surface smoothing via anisotropic diffusion of normals,1,1.0,0,T. Tasdizen;R. Whitaker;P. Burchard;S. Osher
81,-0.14577100326081524,0.7513878100113041,Recursive pattern: a technique for visualizing very large amounts of data,1,1.0,0,D.A. Keim;H.-P. Kriegel;M. Ankerst
82,-0.040133182720117164,-0.05131027192995778,Multiresolution Techniques for Interactive Texture-based Volume Visualization,1,0.0,0,E. LaMar;B. Hamann;K.I. Joy
83,-0.011619883359182867,-0.009829016320550329,Techniques for non-linear magnification transformations,1,0.0,0,T.A. Keahey;E.L. Robertson
84,-0.011622560424184353,-0.009835132266031601,A tool for visualizing the topology of three-dimensional vector fields,1,1.0,0,A. Globus;C. Levit;T. Lasinski
85,-0.01431646483672035,-0.011326623266596003,DNA visual and analytic data mining,1,0.0,0,P. Hoffman;G. Grinstein;K. Marx;I. Grosse;E. Stanley
86,-0.01854312731493957,-0.018888426223728466,Fast and Efficient Compression of Floating-Point Data,0,1.0,0,Peter Lindstrom;Martin Isenburg
87,-0.010730206210611831,-0.009060415536367165,Optimized geometry compression for real-time rendering,1,0.0,0,M.M. Chow
88,-0.013175181043546202,-0.012035807649133676,ASK-graphView: a large scale graph visualization system,0,0.0,0,James Abello;Frank Van Ham;Neeraj Krishnan
89,-0.023042700494538538,-0.008830375022532637,MatrixExplorer: a Dual-Representation System to Explore Social Networks,0,1.0,0,Nathalie Henry;Jean-daniel Fekete
90,-0.02200632022520356,-0.007451852179757227,Interactive information visualization of a million items,1,0.0,0,J.-D. Fekete;C. Plaisant
91,-0.013931138438183643,-0.013955514976156864,Octree-based decimation of marching cubes surfaces,1,0.0,0,R. Shekhar;E. Fayyad;R. Yagel;J.F. Cornhill
92,-0.02315627993489548,-0.020143844105774137,"Graphical Histories for Visualization: Supporting Analysis, Communication, and Evaluation",0,1.0,0,Jeffrey Heer;Jock Mackinlay;Chris Stolte;Maneesh Agrawala
93,-0.09844891920931784,0.04710702017609144,Generation of Transfer Functions with Stochastic Search Technique,1,0.0,0,Taosong He;Lichan Hong;A. Kaufman;H. Pfister
94,-0.028237127034301982,0.023420945328659973,Bubble Sets: Revealing Set Relations with Isocontours over Existing Visualizations,0,0.0,0,Christopher Collins;Gerald Penn;Sheelagh Carpendale
95,-0.014751181611687146,-0.013467438376346251,Tensorlines: Advection-Diffusion based Propagation through Diffusion Tensor Fields,1,0.0,0,D. Weinstein;G. Kindlmann;E. Lundberg
96,-0.016991719150243063,-0.010627179919099922,The Design and Implementation of an Object-Oriented Toolkit for 3D Graphics and Visualization,1,0.0,0,W.J. Schroeder;K.M. Martin;W.E. Lorensen
97,-0.015156168147677854,-0.015424888537879782,Mesh reduction with error control,1,0.0,0,R. Klein;G. Liebich;W. Strasser
98,-0.017677797961367054,-0.015298325365536379,Enterprise Data Analysis and Visualization: An Interview Study,0,1.0,1,Sean Kandel;Andreas Paepcke;Joseph M. Hellerstein;Jeffrey Heer
99,-0.010730206210611831,-0.009060415536367165,Constructing stream surfaces in steady 3D vector fields,1,0.0,0,J.P.M. Hultquist
100,-0.01198746673317156,-0.01018005756248635,Choosing effective colours for data visualization,1,0.0,0,C.G. Healey
101,-0.03053186591824294,-0.03768310552919717,Evolutionary morphing,1,0.0,0,D.F. Wiley;N. Amenta;D.A. Alcantara;D. Ghosh;Y.J. Kil;E. Delson;W. Harcourt-Smith;F.J. Rohlf;K. St John;B. Hamann
102,-0.01376576406277926,-0.010955150087722505,Arc diagrams: visualizing structure in strings,1,0.0,0,M. Wattenberg
103,-0.017227180534067018,-0.013526371630288995,Ordered treemap layouts,1,0.0,0,B. Shneiderman;M. Wattenberg
104,-0.010730206210611831,-0.009060415536367165,IVEE: an Information Visualization and Exploration Environment,1,0.0,0,C. Ahlberg;E. Wistrand
105,-0.026315757918504604,0.02546901802534986,Parallel Tag Clouds to explore and analyze faceted text corpora,1,1.0,1,Christopher Collins;Fernanda B. Viegas;Martin Wattenberg
106,-0.011573794504637648,-0.009708434787611549,Multidimensional detective,1,0.0,0,A. Inselberg
107,-0.016477734725723562,-0.019449181745407385,PixelFlex: a reconfigurable multi-projector display system,1,1.0,0,Ruigang Yang;D. Gotz;J. Hensley;H. Towles;M.S. Brown
108,0.07532407206855704,-0.006208303433985999,Angular brushing of extended parallel coordinates,1,0.0,0,H. Hauser;F. Ledermann;H. Doleisch
109,0.00457983876526895,-0.012568925777538728,Interactive rendering of large volume data sets,1,1.0,0,S. Guthe;M. Wand;J. Gonser;W. Strasser
110,-0.010730206210611831,-0.009060415536367165,Virtualized reality: constructing time-varying virtual worlds from real world events,1,0.0,0,P. Rander;P.J. Narayanan;T. Kanade
111,-0.01291204612359089,-0.010854399789522191,Progressive Compression of Arbitrary Triangular Meshes,1,1.0,0,
112,-0.022086115503390007,-0.019045379121210692,Scented Widgets: Improving Navigation Cues with Embedded Visualizations,0,0.0,0,Wesley Willett;Jeffrey Heer;Maneesh Agrawala
113,-0.013170012596961,-0.00938090734773655,Bounded-distortion piecewise mesh parameterization,1,0.0,0,O. Sorkine;D. Cohen-Or;R. Goldenthal;D. Lischinski
114,-0.03411797683010114,0.09920025984431254,What Makes a Visualization Memorable?,0,1.0,0,Michelle A. Borkin;Azalea A. Vo;Zoya Bylinskii;Phillip Isola;Shashank Sunkavalli;Aude Oliva;Hanspeter Pfister
115,1.222055882643127,0.14341236039692232,CPR - curved planar reformation,1,0.0,0,A. Kanitsar;D. Fleischmann;R. Wegenkittl;P. Felkel;E. Groller
116,-0.012785917594617642,-0.01100084038141125,Multiscale Visualization of Small World Networks,1,0.0,0,D. Auber;Y. Chiricota;F. Jourdan;G. Melancon
117,-0.01749154777519093,-0.007718802529495348,Balancing Systematic and Flexible Exploration of Social Networks,0,1.0,0,Adam Perer;Ben Shneiderman
118,1.0200387092472711,0.11685377192599927,Importance-Driven Focus of Attention,0,0.0,0,Ivan Viola;Miquel Feixas;Mateu Sbert;Meister Eduard Groller
119,-0.014633558107631103,-0.0013997781458377453,Interactive Visual Exploration of a Large Spatio-temporal Dataset: Reflections on a Geovisualization Mashup.,0,1.0,0,Jo Wood;Jason Dykes;Aidan Slingsby;Keith Clarke
120,-0.013006923628615986,-0.01104211654165386,Graph-theoretic scagnostics,1,1.0,0,L. Wilkinson;A. Anand;R. Grossman
121,-0.014374528703018008,-0.01238106692031499,A rule-based tool for assisting colormap selection,1,0.0,0,L.D. Bergman;B.E. Rogowitz;L.A. Treinish
122,1.0535365945225605,0.121767659427764,VolumeShop: an interactive system for direct volume illustration,1,0.0,0,S. Bruckner;M.E. Groller
123,0.005713282311868938,-0.016479504524280403,Rethinking Visualization: A High-Level Taxonomy,1,0.0,0,M. Tory;T. Moller
124,-0.012784441431515518,-0.010776820981654509,An operator interaction framework for visualization systems,1,1.0,1,Ed Huai-Hsin Chi;J.T. Riedl
125,-0.012051329967839402,-0.010387661323837501,Does animation help users build mental maps of spatial information?,1,0.0,0,B.B. Bederson;A. Boltman
126,-0.011619883359182867,-0.009829016320550329,Nonlinear magnification fields,1,0.0,0,T.A. Keahey;E.L. Robertson
127,1.12432772864151,0.1299959384003438,Importance-driven volume rendering,1,0.0,0,I. Viola;A. Kanitsar;M.E. Groller
128,-0.018654253111972458,-0.014392897449276507,A Visual Backchannel for Large-Scale Events,0,1.0,0,Marian Dörk;Daniel Gruen;Carey Williamson;Sheelagh Carpendale
129,-0.01144539800928317,-0.009679827949813037,A linear iteration time layout algorithm for visualising high-dimensional data,1,0.0,0,M. Chalmers
130,-0.012988508460992988,-0.010979855489343084,Building Highly-Coordinated Visualizations in Improvise,1,0.0,0,C. Weaver
131,-0.03514241113273061,-0.03775904166180661,Virtual GIS: a real-time 3D geographic information system,1,0.0,0,D. Koller;P. Lindstrom;W. Ribarsky;L.F. Hodges;N. Faust;G. Turner
132,-0.010730206210611831,-0.009060415536367165,Scalable alignment of large-format multi-projector displays using camera homography trees,1,0.0,0,Han Chen;R. Sukthankar;G. Wallace;Kai Li
133,-0.01133511779092207,-0.009653308222640164,Diamonds in the rough: Social media visual analytics for journalistic inquiry,1,0.0,0,Nicholas Diakopoulos;Mor Naaman;Funda Kivran-Swaine
134,-0.0171999329076751,-0.019875289043877902,Noodles: A Tool for Visualization of Numerical Weather Model Ensemble Uncertainty,0,2.0,0,Jibonananda Sanyal;Song Zhang;Jamie Dyer;Andrew Mercer;Philip Amburn;Robert Moorhead
135,-0.015235321413941783,-0.008100324701455294,Interactive visualization of 3D-vector fields using illuminated stream lines,1,0.0,1,M. Zockler;D. Stalling;H.-C. Hege
136,-0.023383849633902682,-0.025262489267730524,Visual Traffic Jam Analysis Based on Trajectory Data,0,2.0,0,Zuchao Wang;Min Lu;Xiaoru Yuan;Junping Zhang;Huub van de Wetering
137,-0.02058562606570272,-0.017864032553946283,Software Design Patterns for Information Visualization,0,0.0,0,Jeffrey Heer;Maneesh Agrawala
138,-0.015868025676788623,-0.007550002915167873,"""Search, Show Context, Expand on Demand"": Supporting Large Graph Exploration with Degree-of-Interest",0,0.0,0,Frank van Ham;Adam Perer
139,0.05561939921801942,-0.008654593089062244,Outlier-Preserving Focus+Context Visualization in Parallel Coordinates,0,0.0,0,Matej Novotny;Helwig Hauser
140,-0.014276788561245148,-0.012297450257526437,A distributed graphics system for large tiled displays,1,0.0,0,G. Humphreys;P. Hanrahan
141,-0.036538940635931695,0.09016754979008987,Stacking-Based Visualization of Trajectory Attribute Data,0,1.0,0,Christian Tominski;Heidrun Schumann;Gennady Andrienko;Natalia Andrienko
142,-0.10306928200715883,-0.29740806116679075,A fast volume rendering algorithm for time-varying fields using a time-space partitioning (TSP) tree,1,0.0,0,H.-W. Shen;L.-J. Chiang;K.-L. Ma
143,-0.014896096894016865,-0.013761889418436798,A contract based system for large data visualization,1,0.0,0,H. Childs;E. Brugger;K. Bonnell;J. Meredith;M. Miller;B. Whitlock;N. Max
144,-0.028237127034301982,0.023420945328659973,VisLink: Revealing Relationships Amongst Visualizations,0,0.0,0,Christopher Collins;Sheelagh Carpendale
145,-0.03485267608379781,0.08806556741213195,Interactive visual clustering of large collections of trajectories,1,0.0,0,Gennady Andrienko;Natalia Andrienko;Salvatore Rinzivillo;Mirco Nanni;Dino Pedreschi;Fosca Giannotti
146,-0.01178344908991221,-0.009970251482548232,Visage: a user interface environment for exploring information,1,0.0,1,S.F. Roth;P. Lucas;J.A. Senn;C.C. Gomberg;M.B. Burks;P.J. Stroffolino;A.J. Kolojechick;C. Dunmire
147,-0.010089070639527523,-0.011090288103246778,"The ""Parallel Vectors"" operator-a vector field visualization primitive",1,0.0,0,R. Peikert;M. Roth
148,-0.054316344220526155,-0.05616567476248144,Hardware-accelerated volume and isosurface rendering based on cell-projection,1,1.0,0,S. Rottger;M. Kraus;T. Ertl
149,-0.016698626982234354,-0.02456299254437376,Interactive Visualization of Small World Graphs,1,1.0,0,F. van Ham;J.J. van Wijk
150,-0.014172112504134964,-0.010881261338663508,Using deformations for browsing volumetric data,1,0.0,0,M.J. McGuffin;L. Tancau;R. Balakrishnan
151,-0.011170969485003854,-0.009439796323447828,Flow Mapping and Multivariate Visualization of Large Spatial Interaction Data,0,1.0,0,Diansheng Guo
152,-0.09524709895420197,-0.13267833533079737,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,1,1.0,0,Junghoon Chae;Dennis Thom;Harald Bosch;Yun Jang;Ross Maciejewski;David S. Ebert;Thomas Ertl
153,-0.019405446393150394,-0.01903713844768328,The information mural: a technique for displaying and navigating large information spaces,1,0.0,0,D.F. Jerding;J.T. Stasko
154,-0.012837503123598349,-0.010623158710742561,GeoTime Information Visualization,1,0.0,0,T. Kapler;W. Wright
155,-0.01854312731493957,-0.018888426223728466,Streaming meshes,1,0.0,0,M. Isenburg;P. Lindstrom
156,-0.029286123645460977,0.023014665232250573,VisGets: Coordinated Visualizations for Web-based Information Exploration and Discovery,0,1.0,0,Marian Dörk;Sheelagh Carpendale;Christopher Collins;Carey Williamson
157,-0.0218041157769541,-0.018908220944498524,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,0,1.0,0,Kanit Wongsuphasawat;Dominik Moritz;Anushka Anand;Jock Mackinlay;Bill Howe;Jeffrey Heer
158,-0.012923481477707952,-0.011037816155428997,The virtual windtunnel: An environment for the exploration of three-dimensional unsteady flows,1,0.0,1,S. Bryson;C. Levit
159,-0.012615714483371501,-0.010646886509598903,Discretized Marching Cubes,1,0.0,0,C. Montani;R. Scateni;R. Scopigno
160,-0.04143400849167646,-0.08132855119534435,Isosurfacing in span space with utmost efficiency (ISSUE),1,0.0,0,Han-Wei Shen;C.D. Hansen;Y. Livnat;C.R. Johnson
161,-0.013735479265871639,-0.011852883723117835,Visualization Rhetoric: Framing Effects in Narrative Visualization,0,2.0,0,Jessica Hullman;Nick Diakopoulos
162,0.12586145250088,0.025559467620206645,High-quality two-level volume rendering of segmented data sets on consumer graphics hardware,1,0.0,0,M. Hadwiger;C. Berger;H. Hauser
163,-0.019079267283696053,-0.01901998612824946,Graphical Perception of Multiple Time Series,0,0.0,0,Waqas Javed;Bryan McDonnel;Niklas Elmqvist
164,-0.019478813445595527,-0.014828494950704279,Nanocubes for Real-Time Exploration of Spatiotemporal Datasets,0,1.0,1,Lauro Lins;James T. Klosowski;Carlos Scheidegger
165,-0.01888580236597808,-0.014484777954599525,Temporal Event Sequence Simplification,0,1.0,1,Megan Monroe;Rongjian Lan;Hanseung Lee;Catherine Plaisant;Ben Shneiderman
166,-0.014017843594654198,-0.012252155416762708,Simplifying flexible isosurfaces using local geometric measures,1,0.0,1,H. Carr;J. Snoeyink;M. van de Panne
167,-0.023008209306714215,0.03590212913801731,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,0,2.0,0,Enrico Bertini;Andrada Tatu;Daniel Keim
168,-0.010730206210611831,-0.009060415536367165,InfoCrystal: A visual tool for information retrieval,1,0.0,0,A. Spoerri
169,-0.036392807418290714,0.06708420198096997,Interactive visualization of complex plant ecosystems,1,0.0,0,O. Deussen;C. Colditz;M. Stamminger;G. Drettakis
170,-0.03485267608379781,0.08806556741213195,Spatio-temporal aggregation for visual analysis of movements,1,0.0,0,Gennady Andrienko;Natalia Andrienko
171,-0.023031225498305854,-0.05498909711523282,View selection for volume rendering,1,0.0,0,U.D. Bordoloi;H.-W. Shen
172,-0.011507075600010687,-0.009746080550468883,Dynamic Shadow Removal from Front Projection Displays,1,0.0,0,C. Jaynes;S. Webb;R.M. Steele;M. Brown;W.B. Seales
173,-0.010730206210611831,-0.009060415536367165,Thread Arcs: an email thread visualization,1,0.0,0,B. Kerr
174,-0.024916440543975907,-0.021973152948111377,Visualizing Multivalued Data from 2D Incompressible Flows Using Concepts from Painting,1,1.0,0,R.M. Kirby;H. Marmanis;D.H. Laidlaw
175,-0.017059932437566868,-0.01267817264494419,TOPIC ISLANDS TM - a wavelet-based text visualization system,1,0.0,0,N.E. Miller;P.C. Wong;M. Brewster;H. Foote
176,-0.032865077453865625,-0.04123141234387417,Efficient Computation and Visualization of Coherent Structures in Fluid Flow Applications,0,0.0,0,Christoph Garth;Florian Gerhardt;Xavier Tricoche;Hagen Hans
177,-0.10288120517511218,-0.2886586079688094,Size-based Transfer Functions: A New Volume Exploration Technique,0,1.0,0,Carlos Correa;Kwan-Liu Ma
