,0,1,title,paper_type,cite_number,award,names
18,-3.8787189,108.3358,XmdvTool: integrating multiple methods for visualizing multivariate data,1,0.0,0,M.O. Ward
19,52.5177,-62.308758,A taxonomy of visualization techniques using the data state reference model,1,0.0,0,E.H. Chi
20,36.08033,24.779488,NodeTrix: a Hybrid Visualization of Social Networks,0,1.0,0,Nathalie Henry;Jean-Daniel Fekete;Michael J. McGuffin
21,0.41402805,111.40462,Hierarchical parallel coordinates for exploration of large datasets,1,1.0,0,Ying-Huey Fua;M.O. Ward;E.A. Rundensteiner
22,-54.176956,-11.404071,Jigsaw: Supporting Investigative Analysis through Interactive Visualization,1,0.0,1,John Stasko;Carsten Gorg;Zhicheng Liu;Kanupriya Singhal
23,-61.896267,37.76926,Interactive volume rendering using multi-dimensional transfer functions and direct manipulation widgets,1,1.0,1,J. Kniss;G. Kindlmann;C. Hansen
24,4.029145,45.674156,UpSet: Visualization of Intersecting Sets,0,0.0,0,Alexander Lex;Nils Gehlenborg;Hendrik Strobelt;Romain Vuillemot;Hanspeter Pfister
25,-55.044193,-2.667681,Low-level components of analytic activity in information visualization,1,0.0,0,R. Amar;J. Eagan;J. Stasko
26,20.798227,-22.285648,ThemeRiver: visualizing theme changes over time,1,0.0,0,S. Havre;B. Hetzler;L. Nowell
27,-0.2711502,-24.418543,Curvature-based transfer functions for direct volume rendering: methods and applications,1,1.0,0,G. Kindlmann;R. Whitaker;T. Tasdizen;T. Moller
28,-60.68647,-8.005613,"Focus+context display and navigation techniques for enhancing radial, space-filling hierarchy visualizations",1,0.0,0,J. Stasko;E. Zhang
29,90.82494,35.603848,Cluster and calendar based visualization of time series data,1,0.0,1,J.J. Van Wijk;E.R. Van Selow
30,1.4039274,-1.785661,New quadric metric for simplifying meshes with appearance attributes,1,0.0,0,H. Hoppe
31,39.781395,-14.75217,Multi-projector displays using camera-based registration,1,0.0,0,R. Raskar;M.S. Brown;Ruigang Yang;Wei-Chao Chen;G. Welch;H. Towles;B. Scales;H. Fuchs
32,21.188673,81.4812,A haptic interaction method for volume visualization,1,0.0,0,R.S. Avila;L.M. Sobierajski
33,16.23785,-44.62955,"SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation",1,0.0,0,C. Plaisant;J. Grosjean;B.B. Bederson
34,58.15405,67.879425,Animated Transitions in Statistical Data Graphics,0,0.0,0,Jeffrey Heer;George Robertson
35,38.570267,33.443386,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,0,1.0,1,Niklas Elmqvist;Pierre Dragicevic;Jean-Daniel Fekete
36,27.168415,-94.48901,Large scale terrain visualization using the restricted quadtree triangulation,1,0.0,0,R. Pajarola
37,-109.31806,1.8172795,Dynamic view-dependent simplification for polygonal models,1,0.0,0,J.C. Xia;A. Varshney
38,69.405594,-66.908966,Ambient Occlusion and Edge Cueing for Enhancing Real Time Molecular Visualization,0,1.0,0,Marco Tarini;Paolo Cignoni;Claudio Montani
39,-94.43308,-29.31934,Design Study Methodology: Reflections from the Trenches and the Stacks,0,2.0,1,Michael Sedlmair;Miriah Meyer;Tamara Munzner
40,15.718644,35.37802,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,0,1.0,0,Nivan Ferreira;Jorge Poco;Huy T. Vo;Juliana Freire;Cláudio T. Silva
41,-56.881756,41.400955,Interactive ray tracing for isosurface rendering,1,0.0,1,S. Parker;P. Shirley;Y. Livnat;C. Hansen;P.-P. Sloan
42,58.604855,46.318356,Show Me: Automatic Presentation for Visual Analysis,0,0.0,0,Jock Mackinlay;Pat Hanrahan;Chris Stolte
43,-96.10466,-24.423384,H3: laying out large directed graphs in 3D hyperbolic space,1,0.0,0,T. Munzner
44,13.431709,8.786442,Anisotropic geometric diffusion in surface processing,1,0.0,0,U. Clarenz;U. Diewald;M. Rumpf
45,58.187496,-56.68965,The structure of the information visualization design space,1,0.0,1,S.K. Card;J. Mackinlay
46,10.074589,24.709229,Fast and memory efficient polygonal simplification,1,0.0,0,P. Lindstrom;G. Turk
47,-72.30149,51.5099,Participatory Visualization with Wordle,0,0.0,0,Fernanda B. Viegas;Martin Wattenberg;Jonathan Feinberg
48,1.4039274,-1.785661,Visualizing time-series on spirals,1,0.0,0,M. Weber;M. Alexa;W. Muller
49,36.719715,-27.755154,A Taxonomy of Clutter Reduction for Information Visualisation,0,2.0,0,Geoffrey Ellis;Alan Dix
50,32.597958,29.387766,A Comparison of the Readability of Graphs Using Node-Link and Matrix-Based Representations,1,0.0,0,M. Ghoniem;J.-D. Fekete;P. Castagliola
51,12.693581,58.576763,The contour spectrum,1,0.0,0,C.L. Bajaj;V. Pascucci;D.R. Schikore
52,19.486797,33.31718,VisTrails: enabling interactive multiple-view visualizations,1,1.0,0,L. Bavoil;S.P. Callahan;P.J. Crossno;J. Freire;C.E. Scheidegger;C.T. Silva;H.T. Vo
53,-46.67972,-17.128357,Network Visualization by Semantic Substrates,0,1.0,0,Ben Shneiderman;Aleks Aris
54,-74.820656,47.146946,Stacked Graphs - Geometry & Aesthetics,0,0.0,1,Lee Byron;Martin Wattenberg
55,-3.8671362,-19.317945,Application-controlled demand paging for out-of-core visualization,1,0.0,0,M. Cox;D. Ellsworth
56,4.4267178,-10.823288,A problem-oriented classification of visualization techniques,1,0.0,0,S. Wehrend;C. Lewis
57,33.245163,28.765982,The InfoVis Toolkit,1,0.0,0,J.-D. Fekete
58,-58.877033,-6.156417,Casual Information Visualization: Depictions of Data in Everyday Life,0,1.0,0,Zachary Pousman;John Stasko;Michael Mateas
59,1.4039274,-1.785661,An evaluation of reconstruction filters for volume rendering,1,0.0,1,S.R. Marschner;R.J. Lobb
60,13.715498,-69.12688,SensePlace2: GeoTwitter analytics support for situational awareness,1,1.0,0,Alan M. MacEachren;Anuj Jaiswal;Anthony C. Robinson;Scott Pezanowski;Alexander Savelyev;Prasenjit Mitra;Xiao Zhang;Justine Blanford
61,90.82494,35.603848,The value of visualization,1,1.0,1,J.J. van Wijk
62,-22.22558,16.269604,TextFlow: Towards Better Understanding of Evolving Topics in Text,0,1.0,0,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong
63,-81.476074,-8.161823,Volume illustration: non-photorealistic rendering of volume models,1,1.0,1,D. Ebert;P. Rheingans
64,1.4039274,-1.785661,Interactive data visualization using focusing and linking,1,1.0,0,A. Buja;J.A. McDonald;J. Michalak;W. Stuetzle
65,0.41402805,111.40462,Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering,1,0.0,0,Wei Peng;M.O. Ward;E.A. Rundensteiner
66,-30.075308,-26.061796,Effectiveness of Animation in Trend Visualization,0,0.0,1,George Robertson;Roland Fernandez;Danyel Fisher;Bongshin Lee;John Stasko
67,61.89612,73.5791,Protovis: A Graphical Toolkit for Visualization,0,1.0,0,Michael Bostock;Jeffrey Heer
68,-98.79218,-19.109259,A Multi-Level Typology of Abstract Visualization Tasks,0,2.0,0,Matthew Brehmer;Tamara Munzner
69,-3.8787189,108.3358,Exploring N-dimensional databases,1,0.0,0,J. LeBlanc;M.O. Ward;N. Wittels
70,7.8955836,27.040049,Visualization of large terrains made easy,1,0.0,0,P. Lindstrom;V. Pascucci
71,-29.906868,12.225104,Geometry-Based Edge Clustering for Graph Visualization,0,0.0,0,Weiwei Cui;Hong Zhou;Huamin Qu;Pak Chung Wong;Xiaoming Li
72,87.29562,40.519325,Cushion treemaps: visualization of hierarchical information,1,0.0,0,J.J. Van Wijk;H. Van de Wetering
73,-72.30149,51.5099,"The Word Tree, an Interactive Visual Concordance",0,0.0,0,Martin Wattenberg;Fernanda B. Viégas
74,-109.31806,1.8172795,Optimizing triangle strips for fast rendering,1,0.0,0,F. Evans;S. Skiena;A. Varshney
75,59.81409,62.58485,Design Considerations for Collaborative Visual Analytics,1,2.0,0,Jeffrey Heer;Maneesh Agrawala
76,-3.8787189,108.3358,High Dimensional Brushing for Interactive Exploration of Multivariate Data,1,0.0,1,A.R. Martin;M.O. Ward
77,-37.96904,63.062534,Similarity clustering of dimensions for an enhanced visualization of multidimensional data,1,1.0,0,M. Ankerst;S. Berchtold;D.A. Keim
78,-27.147936,-26.636032,Animated exploration of dynamic graphs with radial layout,1,0.0,0,Ka-Ping Yee;D. Fisher;R. Dhamija;M. Hearst
79,52.632095,47.153313,Flow map layout,1,0.0,0,Doantam Phan;Ling Xiao;R. Yeh;P. Hanrahan
80,-0.095378146,-23.558882,Geometric surface smoothing via anisotropic diffusion of normals,1,1.0,0,T. Tasdizen;R. Whitaker;P. Burchard;S. Osher
81,-37.96904,63.062534,Recursive pattern: a technique for visualizing very large amounts of data,1,1.0,0,D.A. Keim;H.-P. Kriegel;M. Ankerst
82,-75.6323,27.033895,Multiresolution Techniques for Interactive Texture-based Volume Visualization,1,0.0,0,E. LaMar;B. Hamann;K.I. Joy
83,-6.9352036,-75.081055,Techniques for non-linear magnification transformations,1,0.0,0,T.A. Keahey;E.L. Robertson
84,15.813247,-19.071238,A tool for visualizing the topology of three-dimensional vector fields,1,1.0,0,A. Globus;C. Levit;T. Lasinski
85,-16.54413,-89.30415,DNA visual and analytic data mining,1,0.0,0,P. Hoffman;G. Grinstein;K. Marx;I. Grosse;E. Stanley
86,1.949073,-38.160408,Fast and Efficient Compression of Floating-Point Data,0,1.0,0,Peter Lindstrom;Martin Isenburg
87,1.4039274,-1.785661,Optimized geometry compression for real-time rendering,1,0.0,0,M.M. Chow
88,73.39869,31.498404,ASK-graphView: a large scale graph visualization system,0,0.0,0,James Abello;Frank Van Ham;Neeraj Krishnan
89,35.286335,25.03428,MatrixExplorer: a Dual-Representation System to Explore Social Networks,0,1.0,0,Nathalie Henry;Jean-daniel Fekete
90,39.849564,27.713684,Interactive information visualization of a million items,1,0.0,0,J.-D. Fekete;C. Plaisant
91,-9.603298,69.970985,Octree-based decimation of marching cubes surfaces,1,0.0,0,R. Shekhar;E. Fayyad;R. Yagel;J.F. Cornhill
92,62.338596,62.841507,"Graphical Histories for Visualization: Supporting Analysis, Communication, and Evaluation",0,1.0,0,Jeffrey Heer;Jock Mackinlay;Chris Stolte;Maneesh Agrawala
93,5.749802,96.27255,Generation of Transfer Functions with Stochastic Search Technique,1,0.0,0,Taosong He;Lichan Hong;A. Kaufman;H. Pfister
94,-47.321136,0.96640396,Bubble Sets: Revealing Set Relations with Isocontours over Existing Visualizations,0,0.0,0,Christopher Collins;Gerald Penn;Sheelagh Carpendale
95,16.42536,19.657698,Tensorlines: Advection-Diffusion based Propagation through Diffusion Tensor Fields,1,0.0,0,D. Weinstein;G. Kindlmann;E. Lundberg
96,22.788864,-49.165684,The Design and Implementation of an Object-Oriented Toolkit for 3D Graphics and Visualization,1,0.0,0,W.J. Schroeder;K.M. Martin;W.E. Lorensen
97,44.650074,-92.05662,Mesh reduction with error control,1,0.0,0,R. Klein;G. Liebich;W. Strasser
98,56.673065,69.562386,Enterprise Data Analysis and Visualization: An Interview Study,0,1.0,1,Sean Kandel;Andreas Paepcke;Joseph M. Hellerstein;Jeffrey Heer
99,1.4039274,-1.785661,Constructing stream surfaces in steady 3D vector fields,1,0.0,0,J.P.M. Hultquist
100,-30.626732,-97.60919,Choosing effective colours for data visualization,1,0.0,0,C.G. Healey
101,-79.427246,26.238293,Evolutionary morphing,1,0.0,0,D.F. Wiley;N. Amenta;D.A. Alcantara;D. Ghosh;Y.J. Kil;E. Delson;W. Harcourt-Smith;F.J. Rohlf;K. St John;B. Hamann
102,-74.820656,47.146946,Arc diagrams: visualizing structure in strings,1,0.0,0,M. Wattenberg
103,-73.628586,44.629444,Ordered treemap layouts,1,0.0,0,B. Shneiderman;M. Wattenberg
104,1.4039274,-1.785661,IVEE: an Information Visualization and Exploration Environment,1,0.0,0,C. Ahlberg;E. Wistrand
105,-71.47354,52.997753,Parallel Tag Clouds to explore and analyze faceted text corpora,1,1.0,1,Christopher Collins;Fernanda B. Viegas;Martin Wattenberg
106,-15.556905,-96.07853,Multidimensional detective,1,0.0,0,A. Inselberg
107,26.819096,-7.8166294,PixelFlex: a reconfigurable multi-projector display system,1,1.0,0,Ruigang Yang;D. Gotz;J. Hensley;H. Towles;M.S. Brown
108,-25.731546,43.93041,Angular brushing of extended parallel coordinates,1,0.0,0,H. Hauser;F. Ledermann;H. Doleisch
109,42.001842,-90.2351,Interactive rendering of large volume data sets,1,1.0,0,S. Guthe;M. Wand;J. Gonser;W. Strasser
110,1.4039274,-1.785661,Virtualized reality: constructing time-varying virtual worlds from real world events,1,0.0,0,P. Rander;P.J. Narayanan;T. Kanade
111,44.674866,-49.976044,Progressive Compression of Arbitrary Triangular Meshes,1,1.0,0,
112,59.46818,60.56986,Scented Widgets: Improving Navigation Cues with Embedded Visualizations,0,0.0,0,Wesley Willett;Jeffrey Heer;Maneesh Agrawala
113,40.3992,-48.57785,Bounded-distortion piecewise mesh parameterization,1,0.0,0,O. Sorkine;D. Cohen-Or;R. Goldenthal;D. Lischinski
114,5.7581244,38.125782,What Makes a Visualization Memorable?,0,1.0,0,Michelle A. Borkin;Azalea A. Vo;Zoya Bylinskii;Phillip Isola;Shashank Sunkavalli;Aude Oliva;Hanspeter Pfister
115,15.537578,67.0777,CPR - curved planar reformation,1,0.0,0,A. Kanitsar;D. Fleischmann;R. Wegenkittl;P. Felkel;E. Groller
116,22.512703,-34.917854,Multiscale Visualization of Small World Networks,1,0.0,0,D. Auber;Y. Chiricota;F. Jourdan;G. Melancon
117,-46.92256,-19.444216,Balancing Systematic and Flexible Exploration of Social Networks,0,1.0,0,Adam Perer;Ben Shneiderman
118,-12.314999,39.19985,Importance-Driven Focus of Attention,0,0.0,0,Ivan Viola;Miquel Feixas;Mateu Sbert;Meister Eduard Groller
119,-45.052208,-51.95118,Interactive Visual Exploration of a Large Spatio-temporal Dataset: Reflections on a Geovisualization Mashup.,0,1.0,0,Jo Wood;Jason Dykes;Aidan Slingsby;Keith Clarke
120,-19.554571,-34.89581,Graph-theoretic scagnostics,1,1.0,0,L. Wilkinson;A. Anand;R. Grossman
121,-45.679108,-65.83367,A rule-based tool for assisting colormap selection,1,0.0,0,L.D. Bergman;B.E. Rogowitz;L.A. Treinish
122,-56.485855,61.224216,VolumeShop: an interactive system for direct volume illustration,1,0.0,0,S. Bruckner;M.E. Groller
123,-60.66611,-55.7676,Rethinking Visualization: A High-Level Taxonomy,1,0.0,0,M. Tory;T. Moller
124,50.93321,-63.452324,An operator interaction framework for visualization systems,1,1.0,1,Ed Huai-Hsin Chi;J.T. Riedl
125,15.108556,-43.18389,Does animation help users build mental maps of spatial information?,1,0.0,0,B.B. Bederson;A. Boltman
126,-6.9352036,-75.081055,Nonlinear magnification fields,1,0.0,0,T.A. Keahey;E.L. Robertson
127,-13.029664,41.171253,Importance-driven volume rendering,1,0.0,0,I. Viola;A. Kanitsar;M.E. Groller
128,-44.740726,3.037042,A Visual Backchannel for Large-Scale Events,0,1.0,0,Marian Dörk;Daniel Gruen;Carey Williamson;Sheelagh Carpendale
129,36.960716,-79.81411,A linear iteration time layout algorithm for visualising high-dimensional data,1,0.0,0,M. Chalmers
130,36.78533,68.81168,Building Highly-Coordinated Visualizations in Improvise,1,0.0,0,C. Weaver
131,77.07046,16.752087,Virtual GIS: a real-time 3D geographic information system,1,0.0,0,D. Koller;P. Lindstrom;W. Ribarsky;L.F. Hodges;N. Faust;G. Turner
132,1.4039274,-1.785661,Scalable alignment of large-format multi-projector displays using camera homography trees,1,0.0,0,Han Chen;R. Sukthankar;G. Wallace;Kai Li
133,-10.543793,8.111415,Diamonds in the rough: Social media visual analytics for journalistic inquiry,1,0.0,0,Nicholas Diakopoulos;Mor Naaman;Funda Kivran-Swaine
134,35.706528,55.41664,Noodles: A Tool for Visualization of Numerical Weather Model Ensemble Uncertainty,0,2.0,0,Jibonananda Sanyal;Song Zhang;Jamie Dyer;Andrew Mercer;Philip Amburn;Robert Moorhead
135,33.07519,-39.123714,Interactive visualization of 3D-vector fields using illuminated stream lines,1,0.0,1,M. Zockler;D. Stalling;H.-C. Hege
136,-35.023445,15.002251,Visual Traffic Jam Analysis Based on Trajectory Data,0,2.0,0,Zuchao Wang;Min Lu;Xiaoru Yuan;Junping Zhang;Huub van de Wetering
137,59.81409,62.58485,Software Design Patterns for Information Visualization,0,0.0,0,Jeffrey Heer;Maneesh Agrawala
138,68.38238,34.1441,"""Search, Show Context, Expand on Demand"": Supporting Large Graph Exploration with Degree-of-Interest",0,0.0,0,Frank van Ham;Adam Perer
139,-24.265995,41.11898,Outlier-Preserving Focus+Context Visualization in Parallel Coordinates,0,0.0,0,Matej Novotny;Helwig Hauser
140,54.801556,48.60715,A distributed graphics system for large tiled displays,1,0.0,0,G. Humphreys;P. Hanrahan
141,82.42586,56.584827,Stacking-Based Visualization of Trajectory Attribute Data,0,1.0,0,Christian Tominski;Heidrun Schumann;Gennady Andrienko;Natalia Andrienko
142,90.09106,-32.05725,A fast volume rendering algorithm for time-varying fields using a time-space partitioning (TSP) tree,1,0.0,0,H.-W. Shen;L.-J. Chiang;K.-L. Ma
143,-18.188486,70.44425,A contract based system for large data visualization,1,0.0,0,H. Childs;E. Brugger;K. Bonnell;J. Meredith;M. Miller;B. Whitlock;N. Max
144,-47.321136,0.96640396,VisLink: Revealing Relationships Amongst Visualizations,0,0.0,0,Christopher Collins;Sheelagh Carpendale
145,78.312225,56.986702,Interactive visual clustering of large collections of trajectories,1,0.0,0,Gennady Andrienko;Natalia Andrienko;Salvatore Rinzivillo;Mirco Nanni;Dino Pedreschi;Fosca Giannotti
146,5.662557,-74.17765,Visage: a user interface environment for exploring information,1,0.0,1,S.F. Roth;P. Lucas;J.A. Senn;C.C. Gomberg;M.B. Burks;P.J. Stroffolino;A.J. Kolojechick;C. Dunmire
147,25.699783,-66.71714,"The ""Parallel Vectors"" operator-a vector field visualization primitive",1,0.0,0,R. Peikert;M. Roth
148,-54.285023,24.869417,Hardware-accelerated volume and isosurface rendering based on cell-projection,1,1.0,0,S. Rottger;M. Kraus;T. Ertl
149,85.13752,36.911705,Interactive Visualization of Small World Graphs,1,1.0,0,F. van Ham;J.J. van Wijk
150,-1.9548273,-52.9326,Using deformations for browsing volumetric data,1,0.0,0,M.J. McGuffin;L. Tancau;R. Balakrishnan
151,16.008583,-61.831516,Flow Mapping and Multivariate Visualization of Large Spatial Interaction Data,0,1.0,0,Diansheng Guo
152,-74.648994,7.1102686,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,1,1.0,0,Junghoon Chae;Dennis Thom;Harald Bosch;Yun Jang;Ross Maciejewski;David S. Ebert;Thomas Ertl
153,-58.877033,-6.156417,The information mural: a technique for displaying and navigating large information spaces,1,0.0,0,D.F. Jerding;J.T. Stasko
154,58.90679,-26.998205,GeoTime Information Visualization,1,0.0,0,T. Kapler;W. Wright
155,1.949073,-38.160408,Streaming meshes,1,0.0,0,M. Isenburg;P. Lindstrom
156,-45.562973,1.4568006,VisGets: Coordinated Visualizations for Web-based Information Exploration and Discovery,0,1.0,0,Marian Dörk;Sheelagh Carpendale;Christopher Collins;Carey Williamson
157,51.39863,70.80041,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,0,1.0,0,Kanit Wongsuphasawat;Dominik Moritz;Anushka Anand;Jock Mackinlay;Bill Howe;Jeffrey Heer
158,-7.41132,-45.04194,The virtual windtunnel: An environment for the exploration of three-dimensional unsteady flows,1,0.0,1,S. Bryson;C. Levit
159,63.922646,-67.888596,Discretized Marching Cubes,1,0.0,0,C. Montani;R. Scateni;R. Scopigno
160,30.09655,86.499626,Isosurfacing in span space with utmost efficiency (ISSUE),1,0.0,0,Han-Wei Shen;C.D. Hansen;Y. Livnat;C.R. Johnson
161,-57.22571,77.61417,Visualization Rhetoric: Framing Effects in Narrative Visualization,0,2.0,0,Jessica Hullman;Nick Diakopoulos
162,-23.529146,42.95651,High-quality two-level volume rendering of segmented data sets on consumer graphics hardware,1,0.0,0,M. Hadwiger;C. Berger;H. Hauser
163,-42.209015,-27.009748,Graphical Perception of Multiple Time Series,0,0.0,0,Waqas Javed;Bryan McDonnel;Niklas Elmqvist
164,15.73509,26.815426,Nanocubes for Real-Time Exploration of Spatiotemporal Datasets,0,1.0,1,Lauro Lins;James T. Klosowski;Carlos Scheidegger
165,-51.127342,-19.431234,Temporal Event Sequence Simplification,0,1.0,1,Megan Monroe;Rongjian Lan;Hanseung Lee;Catherine Plaisant;Ben Shneiderman
166,37.056843,-23.549,Simplifying flexible isosurfaces using local geometric measures,1,0.0,1,H. Carr;J. Snoeyink;M. van de Panne
167,7.9822145,32.045235,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,0,2.0,0,Enrico Bertini;Andrada Tatu;Daniel Keim
168,1.4039274,-1.785661,InfoCrystal: A visual tool for information retrieval,1,0.0,0,A. Spoerri
169,-1.3227141,20.004217,Interactive visualization of complex plant ecosystems,1,0.0,0,O. Deussen;C. Colditz;M. Stamminger;G. Drettakis
170,78.312225,56.986702,Spatio-temporal aggregation for visual analysis of movements,1,0.0,0,Gennady Andrienko;Natalia Andrienko
171,32.63113,81.06921,View selection for volume rendering,1,0.0,0,U.D. Bordoloi;H.-W. Shen
172,27.282486,-6.2293925,Dynamic Shadow Removal from Front Projection Displays,1,0.0,0,C. Jaynes;S. Webb;R.M. Steele;M. Brown;W.B. Seales
173,1.4039274,-1.785661,Thread Arcs: an email thread visualization,1,0.0,0,B. Kerr
174,-100.22239,16.782938,Visualizing Multivalued Data from 2D Incompressible Flows Using Concepts from Painting,1,1.0,0,R.M. Kirby;H. Marmanis;D.H. Laidlaw
175,5.2581882,20.745935,TOPIC ISLANDS TM - a wavelet-based text visualization system,1,0.0,0,N.E. Miller;P.C. Wong;M. Brewster;H. Foote
176,-62.95163,21.285976,Efficient Computation and Visualization of Coherent Structures in Fluid Flow Applications,0,0.0,0,Christoph Garth;Florian Gerhardt;Xavier Tricoche;Hagen Hans
177,85.44774,-45.58297,Size-based Transfer Functions: A New Volume Exploration Technique,0,1.0,0,Carlos Correa;Kwan-Liu Ma
178,-57.676506,-56.09301,How Information Visualization Novices Construct Visualizations,0,1.0,0,Lars Grammel;Melanie Tory;Margaret-Anne Storey
179,8.448979,-64.4129,Uncovering Clusters in Crowded Parallel Coordinates Visualizations,1,0.0,0,A.O. Artero;M.C.F. de Oliveira;H. Levkowitz
180,3.5544434,110.50797,"Interactive hierarchical dimension ordering, spacing and filtering for exploration of high dimensional datasets",1,0.0,0,Jing Yang;Wei Peng;M.O. Ward;E.A. Rundensteiner
181,-40.85744,9.118662,SparkClouds: Visualizing Trends in Tag Clouds,0,0.0,0,Bongshin Lee;Nathalie Henry Riche;Amy K. Karlson;Sheelash Carpendale
182,41.243843,23.011185,A Systematic Review on the Practice of Evaluating Visualization,0,2.0,0,Tobias Isenberg;Petra Isenberg;Jian Chen;Michael Sedlmair;Torsten Möller
183,-96.04019,20.515676,Visualizing diffusion tensor images of the mouse spinal cord,1,0.0,0,D.H. Laidlaw;E.T. Ahrens;D. Kremers;M.J. Avalos;R.E. Jacobs;C. Readhead
184,2.0623329,48.270973,LineUp: Visual Analysis of Multi-Attribute Rankings,0,1.0,1,Samuel Gratzl;Alexander Lex;Nils Gehlenborg;Hanspeter Pfister;Marc Streit
185,20.426912,12.737647,UTOPIAN: User-Driven Topic Modeling Based on Interactive Nonnegative Matrix Factorization,0,1.0,0,Jaegul Choo;Changhyun Lee;Chandan K. Reddy;Haesun Park
186,24.721867,-42.197502,Interactive out-of-core isosurface extraction,1,0.0,0,Y.-J. Chiang;C.T. Silva;W.J. Schroeder
187,2.6947455,19.229624,Visualizing association rules for text mining,1,0.0,0,Pak Chung Wong;P. Whitney;J. Thomas
188,-8.333941,-40.05341,Saddle connectors - an approach to visualizing the topological skeleton of complex 3D vector fields,1,1.0,0,H. Theisel;T. Weinkauf;H.-C. Hege;H.-P. Seidel
189,-54.285023,24.869417,Hardware-based ray casting for tetrahedral meshes,1,0.0,0,M. Weiler;M. Kraus;M. Merz;T. Ertl
190,94.22665,35.88145,Evaluation of fiber clustering methods for diffusion tensor imaging,1,0.0,0,B. Moberts;A. Vilanova;J.J. van Wijk
191,48.26011,-42.655724,Semi-regular mesh extraction from volumes,1,2.0,0,Z.J. Wood;M. Desbrun;P. Schroder;D. Breen
192,63.225758,-37.84973,Interactive Sankey diagrams,1,0.0,0,P. Riehmann;M. Hanfler;B. Froehlich
193,55.137054,-79.76933,Efficient Visualization of Lagrangian Coherent Structures by filtered AMR Ridge Extraction,0,1.0,0,Filip Sadlo;Ronald Peikert
194,2.5391874,67.58687,A Practical Approach to Morse-Smale Complex Computation: Scalability and Generality,0,1.0,0,Attila Gyulassy;Peer-Timo Bremer;Bernd Hamann;Valerio Pascucci
195,-59.00622,38.000195,Geometric optimization,1,0.0,0,P. Hinker;C. Hansen
196,-23.566221,18.453249,OpinionSeer: Interactive Visualization of Hotel Customer Feedback,0,1.0,0,Yingcai Wu;Furu Wei;Shixia Liu;Norman Au;Weiwei Cui;Hong Zhou;Huamin Qu
197,42.902565,14.999439,Towards Better Analysis of Deep Convolutional Neural Networks,0,2.0,0,Mengchen Liu;Jiaxin Shi;Zhen Li;Chongxuan Li;Jun Zhu;Shixia Liu
